path,file_id,sequence_id,participant_id,phrase
train_landmarks/866810.parquet,866810,5006,25014,(415) 555-8833
train_landmarks/367825.parquet,367825,5007,23434,fingerspelling project engineering recognition
train_landmarks/384183.parquet,384183,5008,31417,10 downing street london
train_landmarks/440333.parquet,440333,5009,65302,computer language accuracy lazy deep
train_landmarks/353170.parquet,353170,5010,81426,frequency science lazy accuracy quick sign
train_landmarks/701809.parquet,701809,5011,59823,brown fingerspelling the fingerspelling to
train_landmarks/434134.parquet,434134,5012,56566,fingerspelling world american university guatemala welcome
train_landmarks/888117.parquet,888117,5013,59797,to engineering over project world
train_landmarks/107181.parquet,107181,5014,15695,https://apple.com/ios
train_landmarks/568095.parquet,568095,5015,65302,456 elm st suite 200
train_landmarks/947623.parquet,947623,5016,44671,world quick brown
train_landmarks/501200.parquet,501200,5017,42953,1600 pennsylvania ave
train_landmarks/211685.parquet,211685,5018,60432,+1-555-987-6543
train_landmarks/417232.parquet,417232,5019,26361,+1-800-222-3344
train_landmarks/637177.parquet,637177,5020,80010,university the accuracy model lazy
train_landmarks/526283.parquet,526283,5021,99192,the evaluation model model frequency
train_landmarks/865659.parquet,865659,5022,93810,https://www.google.com
train_landmarks/357058.parquet,357058,5023,62350,742 evergreen terrace
train_landmarks/752435.parquet,752435,5024,60019,+1-555-987-6543
train_landmarks/261357.parquet,261357,5025,65302,vision brown quick deep dataset sign
train_landmarks/871630.parquet,871630,5026,64987,engineering evaluation
train_landmarks/391480.parquet,391480,5027,71348,hello recognition recognition
train_landmarks/554304.parquet,554304,5028,94939,project project model model recognition american
train_landmarks/981537.parquet,981537,5029,13278,800-555-0199
train_landmarks/682209.parquet,682209,5030,22156,800-555-0199
train_landmarks/480191.parquet,480191,5031,46434,1600 pennsylvania ave
train_landmarks/652208.parquet,652208,5032,18675,www.amazon.com/deals
train_landmarks/144289.parquet,144289,5033,75435,1600 pennsylvania ave
train_landmarks/890113.parquet,890113,5034,25014,world american engineering language american
train_landmarks/770206.parquet,770206,5035,57052,hello the to model evaluation quick
train_landmarks/789817.parquet,789817,5036,94939,over computer
train_landmarks/383393.parquet,383393,5037,94939,https://www.google.com
train_landmarks/940361.parquet,940361,5038,16006,(555) 234-5678
train_landmarks/470959.parquet,470959,5039,38893,engineering jumps sign computer frequency project
train_landmarks/985400.parquet,985400,5040,11504,742 evergreen terrace
train_landmarks/338401.parquet,338401,5041,74686,www.nytimes.com/world
train_landmarks/797290.parquet,797290,5042,31319,1600 pennsylvania ave
train_landmarks/658461.parquet,658461,5043,93886,1600 pennsylvania ave
train_landmarks/739277.parquet,739277,5044,46421,742 evergreen terrace
train_landmarks/788186.parquet,788186,5045,89840,221b baker street
train_landmarks/546023.parquet,546023,5046,18675,learning lazy american dataset jumps computer
train_landmarks/924922.parquet,924922,5047,56566,deep accuracy world language over
train_landmarks/778117.parquet,778117,5048,25014,engineering science dataset
train_landmarks/478110.parquet,478110,5049,93886,learning dataset over fingerspelling project
train_landmarks/641436.parquet,641436,5050,91070,+1-800-222-3344
train_landmarks/564993.parquet,564993,5051,28301,(555) 234-5678
train_landmarks/502599.parquet,502599,5052,38893,221b baker street
train_landmarks/324014.parquet,324014,5053,57400,asl engineering
train_landmarks/655358.parquet,655358,5054,82357,project american
train_landmarks/409226.parquet,409226,5055,40512,model model language fingerspelling language
train_landmarks/976583.parquet,976583,5056,42325,https://youtube.com/watch
train_landmarks/260183.parquet,260183,5057,57819,(212) 555-4321
train_landmarks/860147.parquet,860147,5058,80644,www.nytimes.com/world
train_landmarks/224829.parquet,224829,5059,42087,221b baker street
train_landmarks/707410.parquet,707410,5060,20328,www.cdc.gov/covid
train_landmarks/279582.parquet,279582,5061,62350,(415) 555-8833
train_landmarks/967722.parquet,967722,5062,30379,learning accuracy
train_landmarks/549223.parquet,549223,5063,46421,1600 pennsylvania ave
train_landmarks/938287.parquet,938287,5064,58520,quick analysis world project science
train_landmarks/438648.parquet,438648,5065,59797,computer science
train_landmarks/620512.parquet,620512,5066,24592,123 main street apt 4b
train_landmarks/722170.parquet,722170,5067,40021,sign deep model dataset project brown
train_landmarks/711514.parquet,711514,5068,56566,www.nytimes.com/world
train_landmarks/731796.parquet,731796,5069,46434,http://weather.com/today
train_landmarks/487547.parquet,487547,5070,42953,evaluation computer over model lazy hello
train_landmarks/636584.parquet,636584,5071,80010,123 main street apt 4b
train_landmarks/650632.parquet,650632,5072,21915,www.cdc.gov/covid
train_landmarks/117714.parquet,117714,5073,83563,brown dog fingerspelling fox fox
train_landmarks/762277.parquet,762277,5074,80010,the frequency dataset language accuracy fox
train_landmarks/694618.parquet,694618,5075,16175,sign asl vision evaluation american jumps
train_landmarks/947691.parquet,947691,5076,70589,www.nytimes.com/world
train_landmarks/107384.parquet,107384,5077,37869,learning frequency recognition frequency quick
train_landmarks/714608.parquet,714608,5078,91070,www.nytimes.com/world
train_landmarks/917192.parquet,917192,5079,65302,https://apple.com/ios
train_landmarks/250972.parquet,250972,5080,69429,221b baker street
train_landmarks/342187.parquet,342187,5081,35203,(415) 555-8833
train_landmarks/636221.parquet,636221,5082,16175,vision computer science quick learning
train_landmarks/146387.parquet,146387,5083,54118,1600 pennsylvania ave
train_landmarks/582598.parquet,582598,5084,42953,frequency evaluation frequency engineering lazy
train_landmarks/471524.parquet,471524,5085,88104,accuracy science
train_landmarks/875668.parquet,875668,5086,54118,www.cdc.gov/covid
train_landmarks/980661.parquet,980661,5087,82357,fox welcome computer
train_landmarks/814442.parquet,814442,5088,92240,science analysis to vision
train_landmarks/650290.parquet,650290,5089,42953,221b baker street
train_landmarks/808315.parquet,808315,5090,59823,sign learning world
train_landmarks/146884.parquet,146884,5091,70217,221b baker street
train_landmarks/663499.parquet,663499,5092,97841,(555) 234-5678
train_landmarks/426488.parquet,426488,5093,45093,www.nytimes.com/world
train_landmarks/153903.parquet,153903,5094,22676,dataset university
train_landmarks/779662.parquet,779662,5095,75435,lazy sign
train_landmarks/565535.parquet,565535,5096,28289,https://youtube.com/watch
train_landmarks/958925.parquet,958925,5097,28289,recognition dataset recognition science frequency computer
train_landmarks/663847.parquet,663847,5098,85674,www.cdc.gov/covid
train_landmarks/343396.parquet,343396,5099,82357,accuracy computer to american
train_landmarks/376199.parquet,376199,5100,15695,456 elm st suite 200
train_landmarks/702412.parquet,702412,5101,31319,university engineering
train_landmarks/959206.parquet,959206,5102,70217,guatemala accuracy brown dog jumps
train_landmarks/434808.parquet,434808,5103,46463,456 elm st suite 200
train_landmarks/630612.parquet,630612,5104,44671,to guatemala
train_landmarks/483832.parquet,483832,5105,82512,123 main street apt 4b
train_landmarks/730634.parquet,730634,5106,39871,vision dog american
train_landmarks/686741.parquet,686741,5107,46434,learning jumps model
train_landmarks/447526.parquet,447526,5108,42087,vision engineering dog over
train_landmarks/194864.parquet,194864,5109,99166,10 downing street london
train_landmarks/490959.parquet,490959,5110,38221,www.amazon.com/deals
train_landmarks/757277.parquet,757277,5111,45093,hello science asl guatemala university world
train_landmarks/933312.parquet,933312,5112,37869,456 elm st suite 200
train_landmarks/843460.parquet,843460,5113,93886,800-555-0199
train_landmarks/862477.parquet,862477,5114,65302,www.amazon.com/deals
train_landmarks/671232.parquet,671232,5115,62581,(555) 234-5678
train_landmarks/757574.parquet,757574,5116,98696,10 downing street london
train_landmarks/739379.parquet,739379,5117,45382,http://wikipedia.org/asl
train_landmarks/563421.parquet,563421,5118,75435,https://www.google.com
train_landmarks/269409.parquet,269409,5119,54597,american fox
train_landmarks/691967.parquet,691967,5120,76784,analysis fox evaluation world
train_landmarks/386740.parquet,386740,5121,42098,learning quick recognition accuracy lazy
train_landmarks/610502.parquet,610502,5122,76784,the engineering recognition learning
train_landmarks/231465.parquet,231465,5123,69429,vision engineering engineering evaluation
train_landmarks/130064.parquet,130064,5124,54597,guatemala computer guatemala dataset language
train_landmarks/777180.parquet,777180,5125,13478,fox analysis fingerspelling
train_landmarks/574396.parquet,574396,5126,60019,221b baker street
train_landmarks/882504.parquet,882504,5127,21395,456 elm st suite 200
train_landmarks/533966.parquet,533966,5128,10851,742 evergreen terrace
train_landmarks/101568.parquet,101568,5129,82357,www.amazon.com/deals
train_landmarks/882872.parquet,882872,5130,38785,123 main street apt 4b
train_landmarks/391383.parquet,391383,5131,89840,(555) 234-5678
train_landmarks/240957.parquet,240957,5132,76237,jumps learning dog
train_landmarks/743530.parquet,743530,5133,55082,brown engineering
train_landmarks/860425.parquet,860425,5134,30379,456 elm st suite 200
train_landmarks/680624.parquet,680624,5135,54597,(212) 555-4321
train_landmarks/611938.parquet,611938,5136,39871,10 downing street london
train_landmarks/116929.parquet,116929,5137,84341,www.nytimes.com/world
train_landmarks/744106.parquet,744106,5138,54597,www.cdc.gov/covid
train_landmarks/766542.parquet,766542,5139,92397,456 elm st suite 200
train_landmarks/226141.parquet,226141,5140,35203,(555) 234-5678
train_landmarks/746742.parquet,746742,5141,11504,800-555-0199
train_landmarks/914601.parquet,914601,5142,88104,project frequency
train_landmarks/478007.parquet,478007,5143,86622,1600 pennsylvania ave
train_landmarks/246918.parquet,246918,5144,38221,accuracy fox asl american jumps
train_landmarks/328783.parquet,328783,5145,98696,www.amazon.com/deals
train_landmarks/870770.parquet,870770,5146,15695,analysis computer to evaluation vision
train_landmarks/609573.parquet,609573,5147,59797,frequency hello fox computer the
train_landmarks/931324.parquet,931324,5148,58520,welcome engineering dataset to brown learning
train_landmarks/318403.parquet,318403,5149,28301,evaluation university hello language
train_landmarks/604481.parquet,604481,5150,21915,https://apple.com/ios
train_landmarks/661977.parquet,661977,5151,76784,(555) 234-5678
train_landmarks/415296.parquet,415296,5152,48427,123 main street apt 4b
train_landmarks/344764.parquet,344764,5153,45093,www.amazon.com/deals
train_landmarks/389399.parquet,389399,5154,44671,10 downing street london
train_landmarks/829553.parquet,829553,5155,23434,www.nytimes.com/world
train_landmarks/406614.parquet,406614,5156,37653,jumps fox hello
train_landmarks/919637.parquet,919637,5157,24592,sign recognition welcome brown frequency the
train_landmarks/114642.parquet,114642,5158,96673,hello american science fox
train_landmarks/303758.parquet,303758,5159,80284,https://apple.com/ios
train_landmarks/943465.parquet,943465,5160,18675,742 evergreen terrace
train_landmarks/162678.parquet,162678,5161,44718,https://apple.com/ios
train_landmarks/603760.parquet,603760,5162,44671,welcome recognition
train_landmarks/440338.parquet,440338,5163,62350,http://wikipedia.org/asl
train_landmarks/362322.parquet,362322,5164,89131,(212) 555-4321
train_landmarks/660842.parquet,660842,5165,46434,10 downing street london
train_landmarks/208931.parquet,208931,5166,75435,american language
train_landmarks/675450.parquet,675450,5167,18675,742 evergreen terrace
train_landmarks/745020.parquet,745020,5168,99166,welcome world welcome science quick vision
train_landmarks/783354.parquet,783354,5169,46421,frequency model vision
train_landmarks/356262.parquet,356262,5170,14207,asl hello
train_landmarks/841058.parquet,841058,5171,93886,fingerspelling quick
train_landmarks/304721.parquet,304721,5172,99192,https://apple.com/ios
train_landmarks/552709.parquet,552709,5173,81426,university the welcome model
train_landmarks/276370.parquet,276370,5174,94259,(555) 234-5678
train_landmarks/200493.parquet,200493,5175,80010,800-555-0199
train_landmarks/128635.parquet,128635,5176,22676,456 elm st suite 200
train_landmarks/138449.parquet,138449,5177,93320,http://wikipedia.org/asl
train_landmarks/368534.parquet,368534,5178,26361,221b baker street
train_landmarks/693902.parquet,693902,5179,70589,http://wikipedia.org/asl
train_landmarks/521312.parquet,521312,5180,30033,123 main street apt 4b
train_landmarks/315803.parquet,315803,5181,80010,jumps jumps jumps quick engineering dog
train_landmarks/715625.parquet,715625,5182,52504,www.cdc.gov/covid
train_landmarks/149483.parquet,149483,5183,56566,123 main street apt 4b
train_landmarks/786833.parquet,786833,5184,28289,https://www.google.com
train_landmarks/991642.parquet,991642,5185,30379,https://github.com/kaggle
train_landmarks/368462.parquet,368462,5186,31319,dog fox dog
train_landmarks/282776.parquet,282776,5187,44671,221b baker street
train_landmarks/497234.parquet,497234,5188,46463,accuracy over
